dateState,date,state,cases,deaths,pop,cases.perCap,deaths.perCap,cases.new,deaths.new
"2020-07-10, Delaware",2020-07-10,Delaware,12548,517,973764,0.012886079173187754,5.309294654556957e-4,119,0
"2020-07-10, District of Columbia",2020-07-10,District of Columbia,10743,568,705749,0.015222125713249327,8.048187103346941e-4,64,0
"2020-07-10, Florida",2020-07-10,Florida,243872,4101,21477737,0.011354641319986366,1.9094190416802292e-4,11424,93
"2020-07-10, Georgia",2020-07-10,Georgia,102234,2914,10617423,0.009628890174197637,2.74454545137742e-4,4752,36
"2020-07-10, Hawaii",2020-07-10,Hawaii,1139,19,1415786,8.04500115130394e-4,1.3420107276099637e-5,27,0
"2020-07-10, Idaho",2020-07-10,Idaho,10073,101,1779785,0.005659672376157794,5.674842747859994e-5,475,0
"2020-07-10, Illinois",2020-07-10,Illinois,152274,7148,12671821,0.012016741713760003,5.640862509026918e-4,1208,25
"2020-07-10, Indiana",2020-07-10,Indiana,51567,2748,6732219,0.00765973299442576,4.0818636470382204e-4,738,9
"2020-07-10, Iowa",2020-07-10,Iowa,34204,748,3155070,0.010840963908883164,2.3707873359386637e-4,911,6
"2020-07-10, Kansas",2020-07-10,Kansas,18799,294,2903088,0.006475518482388408,1.0127147368595096e-4,768,0
"2020-07-10, Kentucky",2020-07-10,Kentucky,19076,647,4467673,0.004269784292628399,1.448181189626009e-4,500,7
"2020-07-10, Louisiana",2020-07-10,Louisiana,74634,3272,4648794,0.016054486389373245,7.038384578882179e-4,2640,25
"2020-07-10, Maine",2020-07-10,Maine,3496,111,1344212,0.002600780234070221,8.257626029227533e-5,13,0
"2020-07-10, Maryland",2020-07-10,Maryland,72503,3283,6045680,0.011992530203384897,5.430323801458232e-4,466,16
"2020-07-10, Massachusetts",2020-07-10,Massachusetts,110816,8289,6892503,0.016077758689404996,0.0012026110108330748,216,28
"2020-07-10, Michigan",2020-07-10,Michigan,75723,6286,9986857,0.007582265371377602,6.2942725624288e-4,629,13
"2020-07-10, Minnesota",2020-07-10,Minnesota,40681,1495,5635892,0.007218200774606753,2.6526413210189266e-4,602,5
"2020-07-10, Mississippi",2020-07-10,Mississippi,34622,1215,2976149,0.011633154119635811,4.0824568931192623e-4,1031,11
"2020-07-10, Missouri",2020-07-10,Missouri,44530,1367,NA,NA,NA,1209,32
"2020-07-10, Montana",2020-07-10,Montana,1593,28,1010439,0.0015765424731230683,2.7710727713399818e-5,127,3
"2020-07-10, Nebraska",2020-07-10,Nebraska,20834,294,1916988,0.010868090984398442,1.5336559227287807e-4,176,0
"2020-07-10, Nevada",2020-07-10,Nevada,25961,581,3079283,0.008430858742116265,1.8868028693692655e-4,906,7
"2020-07-10, New Hampshire",2020-07-10,New Hampshire,5989,390,1359711,0.0044046124507340165,2.8682565633432396e-4,17,3
"2020-07-10, New Jersey",2020-07-10,New Jersey,175908,15479,8882190,0.019804575223002434,0.0017427008429227477,356,31
"2020-07-10, New Mexico",2020-07-10,New Mexico,14549,539,2095081,0.006944361578382888,2.572692893496719e-4,298,6
"2020-07-10, New York",2020-07-10,New York,404997,32004,19453561,0.02081865628611646,0.0016451486696960006,790,25
"2020-07-10, North Carolina",2020-07-10,North Carolina,81737,1503,10488084,0.007793320495907546,1.4330548839997848e-4,2173,16
"2020-07-10, North Dakota",2020-07-10,North Dakota,4154,85,756235,0.005493001514079618,1.1239892361501385e-4,84,0
"2020-07-10, Ohio",2020-07-10,Ohio,62856,3032,11689100,0.005377317329820089,2.593869502356897e-4,1525,26
"2020-07-10, Oklahoma",2020-07-10,Oklahoma,19092,416,3956971,0.004824902684401781,1.0513091958470254e-4,596,6
"2020-07-10, Oregon",2020-07-10,Oregon,11501,235,4216405,0.002727679148468897,5.573468393097912e-5,254,2
"2020-07-10, Pennsylvania",2020-07-10,Pennsylvania,98574,6929,12801989,0.00769989725815262,5.412440207533376e-4,940,34
"2020-07-10, Puerto Rico",2020-07-10,Puerto Rico,8754,0,NA,NA,NA,288,0
"2020-07-10, Rhode Island",2020-07-10,Rhode Island,15503,955,1059361,0.014634293692140829,9.014868397080882e-4,0,0
"2020-07-10, South Carolina",2020-07-10,South Carolina,52419,929,5148714,0.010180988883826136,1.804334053124722e-4,1728,24
"2020-07-10, South Dakota",2020-07-10,South Dakota,7401,107,878343,0.008426093223262439,1.2182029116188095e-4,65,6
"2020-07-10, Tennessee",2020-07-10,Tennessee,58224,712,6829174,0.008525774859448595,1.0425858237028373e-4,1693,13
"2020-07-10, Texas",2020-07-10,Texas,249948,3129,28990640,0.008621679273034331,1.0793138750989975e-4,9923,92
"2020-07-10, Utah",2020-07-10,Utah,28452,196,3202297,0.008884872327582357,6.120606552109315e-5,820,6
"2020-07-10, Vermont",2020-07-10,Vermont,1272,56,623989,0.0020384974735131547,8.974517178988732e-5,5,0
"2020-07-10, Virgin Islands",2020-07-10,Virgin Islands,167,0,NA,NA,NA,14,0
"2020-07-10, Virginia",2020-07-10,Virginia,68931,1958,8535519,0.008075783089464156,2.293943695749491e-4,943,21
"2020-07-10, Washington",2020-07-10,Washington,41090,1426,7612668,0.005397582030373583,1.873193471723711e-4,721,16
"2020-07-10, West Virginia",2020-07-10,West Virginia,3983,95,1783699,0.00223300007456415,5.3260107226611665e-5,157,0
"2020-07-10, Wisconsin",2020-07-10,Wisconsin,35074,818,5822434,0.006023941190230753,1.4049107297738368e-4,912,4
"2020-07-10, Wyoming",2020-07-10,Wyoming,1790,21,578759,0.003092824474435819,3.628453294030849e-5,16,0
"2020-07-11, Alabama",2020-07-11,Alabama,51947,1114,4903185,0.010594542119051188,2.2719925925699316e-4,1439,10
"2020-07-11, Alaska",2020-07-11,Alaska,1648,15,727635,0.0022648718107292805,2.0614731286977675e-5,74,0
"2020-07-11, Arizona",2020-07-11,Arizona,119991,2158,7278717,0.016485185507281022,2.96480822100928e-4,3044,65
"2020-07-11, Arkansas",2020-07-11,Arkansas,26816,319,3017804,0.008885931624452748,1.0570600343826173e-4,979,6
"2020-07-11, California",2020-07-11,California,320030,7012,39503382,0.008101331678386423,1.7750378942238415e-4,8525,76
"2020-07-11, Colorado",2020-07-11,Colorado,36633,1725,5753027,0.006367604393304603,2.998421526615467e-4,423,1
"2020-07-11, Connecticut",2020-07-11,Connecticut,47057,4348,3565287,0.013198656938417581,0.0012195371648902318,0,0
"2020-07-11, Delaware",2020-07-11,Delaware,12637,517,973764,0.012977477088904498,5.309294654556957e-4,89,0
"2020-07-11, District of Columbia",2020-07-11,District of Columbia,10801,568,705749,0.015304307905501814,8.048187103346941e-4,58,0
"2020-07-11, Florida",2020-07-11,Florida,254224,4196,21477737,0.011836628784494381,1.953650889756216e-4,10352,95
"2020-07-11, Georgia",2020-07-11,Georgia,105089,2944,10617423,0.009897787815367251,2.772800895283159e-4,2855,30
"2020-07-11, Hawaii",2020-07-11,Hawaii,1181,19,1415786,8.341656154249301e-4,1.3420107276099637e-5,42,0
"2020-07-11, Idaho",2020-07-11,Idaho,10584,102,1779785,0.005946785707262394,5.7310293097199944e-5,511,1
"2020-07-11, Illinois",2020-07-11,Illinois,153398,7171,12671821,0.01210544246166356,5.659013017939569e-4,1124,23
"2020-07-11, Indiana",2020-07-11,Indiana,52358,2756,6732219,0.007777227686740434,4.093746801760311e-4,791,8
"2020-07-11, Iowa",2020-07-11,Iowa,34659,748,3155070,0.010985176240146811,2.3707873359386637e-4,455,0
"2020-07-11, Kansas",2020-07-11,Kansas,18983,294,2903088,0.00653889926864084,1.0127147368595096e-4,184,0
"2020-07-11, Kentucky",2020-07-11,Kentucky,19530,647,4467673,0.004371403189087473,1.448181189626009e-4,454,0
"2020-07-11, Louisiana",2020-07-11,Louisiana,76799,3295,4648794,0.016520198571930697,7.087859776105373e-4,2165,23
"2020-07-11, Maine",2020-07-11,Maine,3514,112,1344212,0.0026141709789824817,8.33201905651787e-5,18,1
"2020-07-11, Maryland",2020-07-11,Maryland,73060,3292,6045680,0.012084662105834249,5.445210464331556e-4,557,9
"2020-07-11, Massachusetts",2020-07-11,Massachusetts,111098,8303,6892503,0.01611867270859367,0.0012046422032750657,282,14
"2020-07-11, Michigan",2020-07-11,Michigan,76351,6314,9986857,0.00764514801804011,6.322309411259218e-4,628,28
"2020-07-11, Minnesota",2020-07-11,Minnesota,41483,1499,5635892,0.007360503004670778,2.6597386891019203e-4,802,4
"2020-07-11, Mississippi",2020-07-11,Mississippi,35419,1230,2976149,0.011900949851637132,4.132857595503451e-4,797,15
"2020-07-11, Missouri",2020-07-11,Missouri,45349,1372,NA,NA,NA,819,5
"2020-07-11, Montana",2020-07-11,Montana,1677,29,1010439,0.0016596746562632678,2.8700396560306954e-5,84,1
"2020-07-11, Nebraska",2020-07-11,Nebraska,21035,296,1919601,0.010958006377366963,1.541987110863143e-4,201,2
"2020-07-11, Nevada",2020-07-11,Nevada,26912,592,3079283,0.00873969687099237,1.9225254710268592e-4,951,11
"2020-07-11, New Hampshire",2020-07-11,New Hampshire,6022,391,1359711,0.004428882313962305,2.875611067351812e-4,33,1
"2020-07-11, New Jersey",2020-07-11,New Jersey,176259,15525,8882190,0.019844092504213488,0.001747879745873484,351,46
"2020-07-11, New Mexico",2020-07-11,New Mexico,14773,543,2095081,0.0070512786856450895,2.591785234079255e-4,224,4
"2020-07-11, New York",2020-07-11,New York,405724,32019,19453561,0.020856027336074872,0.0016459197367515387,727,15
"2020-07-11, North Carolina",2020-07-11,North Carolina,83996,1520,10488084,0.008008707786856016,1.449263754943229e-4,2259,17
"2020-07-11, North Dakota",2020-07-11,North Dakota,4243,87,756235,0.005610689798805927,1.1504360417066123e-4,89,2
"2020-07-11, Ohio",2020-07-11,Ohio,64214,3036,11689100,0.005493493938797683,2.597291493784808e-4,1358,4
"2020-07-11, Oklahoma",2020-07-11,Oklahoma,19779,421,3956971,0.004998520332850556,1.0639451236817252e-4,687,5
"2020-07-11, Oregon",2020-07-11,Oregon,11851,235,4216405,0.0028106882521958874,5.573468393097912e-5,350,0
"2020-07-11, Pennsylvania",2020-07-11,Pennsylvania,99252,6945,12801989,0.007752857778584249,5.424938265452345e-4,678,16
"2020-07-11, Puerto Rico",2020-07-11,Puerto Rico,8955,0,NA,NA,NA,201,0
"2020-07-11, Rhode Island",2020-07-11,Rhode Island,15503,955,1059361,0.014634293692140829,9.014868397080882e-4,0,0
"2020-07-11, South Carolina",2020-07-11,South Carolina,54699,951,5148714,0.01062381790870497,1.847063169560399e-4,2280,22
"2020-07-11, South Dakota",2020-07-11,South Dakota,7454,109,881208,0.008458842861163312,1.2369383845811657e-4,53,2
"2020-07-11, Tennessee",2020-07-11,Tennessee,59981,727,6829174,0.00878305341173032,1.0645504126853409e-4,1757,15
"2020-07-11, Texas",2020-07-11,Texas,258280,3206,28990640,0.008909082379692203,1.1058741718016574e-4,8332,77
"2020-07-11, Utah",2020-07-11,Utah,29071,199,3202297,0.009078171075324994,6.214289305457926e-5,619,3
"2020-07-11, Vermont",2020-07-11,Vermont,1278,56,623989,0.0020481130276335,8.974517178988732e-5,6,0
"2020-07-11, Virgin Islands",2020-07-11,Virgin Islands,181,0,NA,NA,NA,14,0
"2020-07-11, Virginia",2020-07-11,Virginia,69782,1962,8535519,0.00817548411526001,2.2986299954343725e-4,851,4
"2020-07-11, Washington",2020-07-11,Washington,41326,1426,7612668,0.005428582988250637,1.873193471723711e-4,236,0
"2020-07-11, West Virginia",2020-07-11,West Virginia,4146,96,1783699,0.0023243832059108628,5.382073993426021e-5,163,1
"2020-07-11, Wisconsin",2020-07-11,Wisconsin,35806,822,5822434,0.006149661808102934,1.4117807088925353e-4,732,4
"2020-07-11, Wyoming",2020-07-11,Wyoming,1839,21,578759,0.003177488384629872,3.628453294030849e-5,49,0
"2020-07-12, Alabama",2020-07-12,Alabama,53587,1121,4903185,0.010929018586898109,2.2862690271731537e-4,1640,7
"2020-07-12, Alaska",2020-07-12,Alaska,1757,15,727635,0.0024146721914146516,2.0614731286977675e-5,109,0
"2020-07-12, Arizona",2020-07-12,Arizona,122479,2239,7278717,0.01682700398985151,3.076091569434558e-4,2488,81
"2020-07-12, Arkansas",2020-07-12,Arkansas,27294,321,3017804,0.009044324946219172,1.0636873700213798e-4,478,2
"2020-07-12, California",2020-07-12,California,327676,7042,39503382,0.0082948847265786,1.7826321807079708e-4,7646,30
"2020-07-12, Colorado",2020-07-12,Colorado,36933,1726,5753027,0.006419750854637046,3.000159741993215e-4,300,1
"2020-07-12, Connecticut",2020-07-12,Connecticut,47057,4348,3565287,0.013198656938417581,0.0012195371648902318,0,0
"2020-07-12, Delaware",2020-07-12,Delaware,12700,517,973764,0.013042174489917475,5.309294654556957e-4,63,0
"2020-07-12, District of Columbia",2020-07-12,District of Columbia,10847,568,705749,0.01536948688556413,8.048187103346941e-4,46,0
"2020-07-12, Florida",2020-07-12,Florida,269506,4241,21477737,0.012548156260596728,1.9746028177922097e-4,15282,45
"2020-07-12, Georgia",2020-07-12,Georgia,106919,2949,10617423,0.010070146023192257,2.777510135934115e-4,1830,5
"2020-07-12, Hawaii",2020-07-12,Hawaii,1201,19,1415786,8.482920441366139e-4,1.3420107276099637e-5,20,0
"2020-07-12, Idaho",2020-07-12,Idaho,10971,102,1779785,0.006164227701660594,5.7310293097199944e-5,387,0
"2020-07-12, Illinois",2020-07-12,Illinois,154223,7190,12671821,0.012170547547980673,5.67400691660654e-4,825,19
"2020-07-12, Indiana",2020-07-12,Indiana,52892,2760,6732219,0.007856547744510391,4.0996883791213565e-4,534,4
"2020-07-12, Iowa",2020-07-12,Iowa,35375,752,3155070,0.011212112568025432,2.383465343082721e-4,716,4
"2020-07-12, Kansas",2020-07-12,Kansas,19295,300,2907147,0.006637091278837981,1.0319395613637701e-4,312,6
"2020-07-12, Kentucky",2020-07-12,Kentucky,19762,649,4467673,0.004423331788159071,1.45265779299425e-4,232,2
"2020-07-12, Louisiana",2020-07-12,Louisiana,78118,3308,4648794,0.01680392807252806,7.115824018014134e-4,1319,13
"2020-07-12, Maine",2020-07-12,Maine,3529,114,1344212,0.0026253299330760327,8.480805111098547e-5,15,2
"2020-07-12, Maryland",2020-07-12,Maryland,73705,3303,6045680,0.012191349856426406,5.463405274510064e-4,645,11
"2020-07-12, Massachusetts",2020-07-12,Massachusetts,111297,8318,6892503,0.016147544658304827,0.0012068184808914845,199,15
"2020-07-12, Michigan",2020-07-12,Michigan,76787,6315,9986857,0.007688805396933189,6.323310727288876e-4,436,1
"2020-07-12, Minnesota",2020-07-12,Minnesota,42193,1502,5635892,0.007486481288143917,2.665061715164166e-4,710,3
"2020-07-12, Mississippi",2020-07-12,Mississippi,36287,1249,2976149,0.012192601916100302,4.1966984851900897e-4,868,19
"2020-07-12, Missouri",2020-07-12,Missouri,46068,1373,NA,NA,NA,719,1
"2020-07-12, Montana",2020-07-12,Montana,1758,29,1013285,0.001734951173657954,2.8619786141115284e-5,81,0
"2020-07-12, Nebraska",2020-07-12,Nebraska,21214,296,1919601,0.011051254922246862,1.541987110863143e-4,179,0
"2020-07-12, Nevada",2020-07-12,Nevada,27745,593,3079283,0.009010214390817603,1.9257729802684586e-4,833,1
"2020-07-12, New Hampshire",2020-07-12,New Hampshire,6048,391,1359711,0.0044480040243845935,2.875611067351812e-4,26,0
"2020-07-12, New Jersey",2020-07-12,New Jersey,176580,15525,8882190,0.019880232240021885,0.001747879745873484,321,0
"2020-07-12, New Mexico",2020-07-12,New Mexico,15028,545,2095081,0.0071729923568587565,2.601331404370523e-4,255,2
"2020-07-12, New York",2020-07-12,New York,406403,32029,19453561,0.02089093097145556,0.0016464337814552307,679,10
"2020-07-12, North Carolina",2020-07-12,North Carolina,85831,1532,10488084,0.008183668246745544,1.460705310903307e-4,1835,12
"2020-07-12, North Dakota",2020-07-12,North Dakota,4334,87,758085,0.005717037007723408,1.1476285640792259e-4,91,0
"2020-07-12, Ohio",2020-07-12,Ohio,65592,3058,11689100,0.005611381543489233,2.6161124466383214e-4,1378,22
"2020-07-12, Oklahoma",2020-07-12,Oklahoma,20235,422,3956971,0.0051137599947030194,1.0664723092486652e-4,456,1
"2020-07-12, Oregon",2020-07-12,Oregon,12170,237,4216405,0.0028863451210213442,5.620902166656192e-5,319,2
"2020-07-12, Pennsylvania",2020-07-12,Pennsylvania,99794,6950,12801989,0.007795194949784756,5.428843908552022e-4,542,5
"2020-07-12, Puerto Rico",2020-07-12,Puerto Rico,9206,0,NA,NA,NA,251,0
"2020-07-12, Rhode Island",2020-07-12,Rhode Island,15503,955,1059361,0.014634293692140829,9.014868397080882e-4,0,0
"2020-07-12, South Carolina",2020-07-12,South Carolina,56648,961,5148714,0.011002359035673762,1.8664854952129794e-4,1949,10
"2020-07-12, South Dakota",2020-07-12,South Dakota,7499,109,881208,0.008509909124746938,1.2369383845811657e-4,45,0
"2020-07-12, Tennessee",2020-07-12,Tennessee,61106,730,6829174,0.008947787829099097,1.0689433304818416e-4,1125,3
"2020-07-12, Texas",2020-07-12,Texas,264811,3246,28990640,0.009134361987179311,1.1196717285303118e-4,6531,40
"2020-07-12, Utah",2020-07-12,Utah,29552,200,3202297,0.009228375756527268,6.245516889907463e-5,481,1
"2020-07-12, Vermont",2020-07-12,Vermont,1291,56,623989,0.002068946728227581,8.974517178988732e-5,13,0
"2020-07-12, Virgin Islands",2020-07-12,Virgin Islands,206,0,NA,NA,NA,25,0
"2020-07-12, Virginia",2020-07-12,Virginia,70670,1966,8535519,0.00827951996826438,2.303316295119254e-4,888,4
"2020-07-12, Washington",2020-07-12,Washington,42181,1438,7614893,0.005539276783009295,1.8884047352996292e-4,855,12
"2020-07-12, West Virginia",2020-07-12,West Virginia,4244,96,1783699,0.00237932521126042,5.382073993426021e-5,98,0
"2020-07-12, Wisconsin",2020-07-12,Wisconsin,36584,821,5822434,0.006283282901961619,1.4100632141128607e-4,778,-1
"2020-07-12, Wyoming",2020-07-12,Wyoming,1862,21,578759,0.003217228587374019,3.628453294030849e-5,23,0
"2020-07-13, Alabama",2020-07-13,Alabama,55545,1124,4903185,0.01132835085765681,2.2923874991459634e-4,1958,3
"2020-07-13, Alaska",2020-07-13,Alaska,1826,15,727635,0.002509499955334749,2.0614731286977675e-5,69,0
"2020-07-13, Arizona",2020-07-13,Arizona,123917,2250,7278717,0.017024566280018853,3.091204122924411e-4,1438,11
"2020-07-13, Arkansas",2020-07-13,Arkansas,27818,323,3017804,0.00921796113995475,1.0703147056601423e-4,524,2
"2020-07-13, California",2020-07-13,California,336206,7086,39503382,0.00851081560561068,1.7937704675513605e-4,8530,44
"2020-07-13, Colorado",2020-07-13,Colorado,37303,1728,5753027,0.006484064823613725,3.0036361727487113e-4,370,2
"2020-07-13, Connecticut",2020-07-13,Connecticut,47266,4369,3565287,0.013257277745101586,0.0012254272937914955,209,21
"2020-07-13, Delaware",2020-07-13,Delaware,12773,517,973764,0.01311714131966267,5.309294654556957e-4,73,0
"2020-07-13, District of Columbia",2020-07-13,District of Columbia,10906,568,705749,0.0154530860121658,8.048187103346941e-4,59,0
"2020-07-13, Florida",2020-07-13,Florida,282109,4276,21477737,0.013134949925124793,1.9908987618202047e-4,12603,35
"2020-07-13, Georgia",2020-07-13,Georgia,110527,2970,10617423,0.010409964828565274,2.797288946668132e-4,3608,21
"2020-07-13, Hawaii",2020-07-13,Hawaii,1222,21,1415786,8.631247942838819e-4,1.483275014726802e-5,21,2
"2020-07-13, Idaho",2020-07-13,Idaho,11531,102,1779785,0.006478872448076593,5.7310293097199944e-5,560,0
"2020-07-13, Illinois",2020-07-13,Illinois,155156,7197,12671821,0.012244175481961116,5.679530984536476e-4,933,7
"2020-07-13, Indiana",2020-07-13,Indiana,53327,2762,6732219,0.007921162398311761,4.1026591678018794e-4,435,2
"2020-07-13, Iowa",2020-07-13,Iowa,35596,755,3155070,0.011282158557496346,2.3929738484407636e-4,221,3
"2020-07-13, Kansas",2020-07-13,Kansas,20265,301,2907147,0.006970751737012267,1.0353793599016493e-4,970,1
"2020-07-13, Kentucky",2020-07-13,Kentucky,20127,656,4467673,0.004505029799629472,1.468325904783094e-4,365,7
"2020-07-13, Louisiana",2020-07-13,Louisiana,79820,3315,4648794,0.017170044531979692,7.130881686734237e-4,1702,7
"2020-07-13, Maine",2020-07-13,Maine,3555,114,1344212,0.0026446721201715206,8.480805111098547e-5,26,0
"2020-07-13, Maryland",2020-07-13,Maryland,74124,3309,6045680,0.012260655542469995,5.473329716425613e-4,419,6
"2020-07-13, Massachusetts",2020-07-13,Massachusetts,111528,8323,6892503,0.01618105933359768,0.0012075439067636242,231,5
"2020-07-13, Michigan",2020-07-13,Michigan,77205,6322,9986857,0.0077306604069728845,6.33031993949648e-4,418,7
"2020-07-13, Minnesota",2020-07-13,Minnesota,42684,1504,5635892,0.007573601481362666,2.668610399205663e-4,491,2
"2020-07-13, Mississippi",2020-07-13,Mississippi,36680,1250,2976149,0.012324651756346876,4.200058532015702e-4,393,1
"2020-07-13, Missouri",2020-07-13,Missouri,46906,1386,NA,NA,NA,838,13
"2020-07-13, Montana",2020-07-13,Montana,1908,32,1014543,0.0018806497112493015,3.1541294947577384e-5,150,3
"2020-07-13, Nebraska",2020-07-13,Nebraska,21444,298,1919601,0.011171071488293662,1.5524059426932994e-4,230,2
"2020-07-13, Nevada",2020-07-13,Nevada,28597,596,3079283,0.009286902178201873,1.935515507993257e-4,852,3
"2020-07-13, New Hampshire",2020-07-13,New Hampshire,6063,391,1359711,0.0044590357803974525,2.875611067351812e-4,15,0
"2020-07-13, New Jersey",2020-07-13,New Jersey,176813,15560,8882190,0.019906464509315835,0.0017518202155099136,233,35
"2020-07-13, New Mexico",2020-07-13,New Mexico,15291,548,2095081,0.00729852449618893,2.615650659807425e-4,263,3
"2020-07-13, New York",2020-07-13,New York,406962,32075,19453561,0.020919666070391946,0.0016487983870922141,559,46
"2020-07-13, North Carolina",2020-07-13,North Carolina,87653,1547,10488084,0.008357389204739397,1.4750072558534046e-4,1822,15
"2020-07-13, North Dakota",2020-07-13,North Dakota,4442,87,758085,0.005859501243264278,1.1476285640792259e-4,108,0
"2020-07-13, Ohio",2020-07-13,Ohio,66853,3064,11689100,0.005719259823254143,2.621245433780188e-4,1261,6
"2020-07-13, Oklahoma",2020-07-13,Oklahoma,20745,424,3953388,0.005247397928055632,1.0724978170622261e-4,510,2
"2020-07-13, Oregon",2020-07-13,Oregon,12511,240,4216405,0.0029672197049382116,5.692052826993612e-5,341,3
"2020-07-13, Pennsylvania",2020-07-13,Pennsylvania,100378,6955,12801989,0.007840812861188992,5.4327495516517e-4,584,5
"2020-07-13, Puerto Rico",2020-07-13,Puerto Rico,9561,0,NA,NA,NA,355,0
"2020-07-13, Rhode Island",2020-07-13,Rhode Island,15503,955,1059361,0.014634293692140829,9.014868397080882e-4,0,0
"2020-07-13, South Carolina",2020-07-13,South Carolina,58168,972,5148714,0.011297578385592985,1.887850053430818e-4,1520,11
"2020-07-13, South Dakota",2020-07-13,South Dakota,7524,109,881208,0.008538279271182286,1.2369383845811657e-4,25,0
"2020-07-13, Tennessee",2020-07-13,Tennessee,63263,738,6829174,0.009263638618667499,1.0806577779391768e-4,2157,8
"2020-07-13, Texas",2020-07-13,Texas,273732,3313,28990640,0.009442081996120127,1.1427826360508082e-4,8921,67
"2020-07-13, Utah",2020-07-13,Utah,30282,208,3202297,0.00945633712300889,6.495337565503762e-5,730,8
"2020-07-13, Vermont",2020-07-13,Vermont,1296,56,623989,0.0020769596899945352,8.974517178988732e-5,5,0
"2020-07-13, Virgin Islands",2020-07-13,Virgin Islands,217,0,NA,NA,NA,11,0
"2020-07-13, Virginia",2020-07-13,Virginia,71642,1968,8535519,0.008393397050606998,2.3056594449616947e-4,972,2
"2020-07-13, Washington",2020-07-13,Washington,43538,1439,7614893,0.005717480206222201,1.8897179513881548e-4,1357,1
"2020-07-13, West Virginia",2020-07-13,West Virginia,4313,97,1783699,0.0024180088680881696,5.438137264190875e-5,69,1
"2020-07-13, Wisconsin",2020-07-13,Wisconsin,37278,821,5822434,0.006402477039671038,1.4100632141128607e-4,694,0
"2020-07-13, Wyoming",2020-07-13,Wyoming,1903,21,578759,0.0032880698183527166,3.628453294030849e-5,41,0
"2020-07-14, Alabama",2020-07-14,Alabama,57255,1164,4903185,0.01167710376010695,2.3739671254500901e-4,1710,40
"2020-07-14, Alaska",2020-07-14,Alaska,1884,15,727635,0.002589210249644396,2.0614731286977675e-5,58,0
"2020-07-14, Arizona",2020-07-14,Arizona,128126,2341,7278717,0.01760282753128058,3.216226156340465e-4,4209,91
"2020-07-14, Arkansas",2020-07-14,Arkansas,28690,331,3017804,0.009506912973804793,1.0968240482151923e-4,872,8
"2020-07-14, California",2020-07-14,California,346593,7227,39503382,0.00877375511797952,1.8294636140267688e-4,10387,141
"2020-07-14, Colorado",2020-07-14,Colorado,37761,1739,5755275,0.006561111328303166,3.0215758586687867e-4,458,11
"2020-07-14, Connecticut",2020-07-14,Connecticut,47287,4372,3565287,0.01326316787400285,0.0012262687407773904,21,3
"2020-07-14, Delaware",2020-07-14,Delaware,12855,518,973764,0.01320135063526686,5.319564083289174e-4,82,1
"2020-07-14, District of Columbia",2020-07-14,District of Columbia,10946,568,705749,0.015509763386133031,8.048187103346941e-4,40,0
"2020-07-14, Florida",2020-07-14,Florida,291293,4408,21477737,0.013562555496419385,2.0523577507257864e-4,9184,132
"2020-07-14, Georgia",2020-07-14,Georgia,113008,2994,10617423,0.010643637349665733,2.8198933017927234e-4,2481,24
"2020-07-14, Hawaii",2020-07-14,Hawaii,1243,21,1415786,8.779575444311499e-4,1.483275014726802e-5,21,0
"2020-07-14, Idaho",2020-07-14,Idaho,11962,103,1779785,0.0067210365296931935,5.787215871579994e-5,431,1
"2020-07-14, Illinois",2020-07-14,Illinois,155923,7224,12671821,0.012304703483421995,5.700838103694805e-4,767,27
"2020-07-14, Indiana",2020-07-14,Indiana,54001,2775,6732219,0.008021277976845376,4.121969294225277e-4,674,13
"2020-07-14, Iowa",2020-07-14,Iowa,35909,759,3155070,0.011381363963398594,2.4056518555848206e-4,313,4
"2020-07-14, Kansas",2020-07-14,Kansas,20347,303,2907147,0.006998958085022876,1.0422589569774078e-4,82,2
"2020-07-14, Kentucky",2020-07-14,Kentucky,20702,665,4467673,0.004633732146466404,1.488470619940179e-4,575,9
"2020-07-14, Louisiana",2020-07-14,Louisiana,82042,3337,4648794,0.017648017959066373,7.178205788425987e-4,2222,22
"2020-07-14, Maine",2020-07-14,Maine,3564,114,1344212,0.002651367492627651,8.480805111098547e-5,9,0
"2020-07-14, Maryland",2020-07-14,Maryland,74836,3315,6045680,0.012378425586534517,5.483254158341163e-4,712,6
"2020-07-14, Massachusetts",2020-07-14,Massachusetts,111829,8333,6892503,0.016224729971100485,0.0012089947585079035,301,10
"2020-07-14, Michigan",2020-07-14,Michigan,77892,6328,9986857,0.007799450818210374,6.336327835674427e-4,687,6
"2020-07-14, Minnesota",2020-07-14,Minnesota,43078,1510,5635892,0.007643510556980155,2.6792564513301533e-4,394,6
"2020-07-14, Mississippi",2020-07-14,Mississippi,37542,1272,2976149,0.012614287792714679,4.273979562179179e-4,862,22
"2020-07-14, Missouri",2020-07-14,Missouri,48357,1416,NA,NA,NA,1451,30
"2020-07-14, Montana",2020-07-14,Montana,2038,34,1027625,0.001983213720958521,3.308599927016178e-5,130,2
"2020-07-14, Nebraska",2020-07-14,Nebraska,21691,299,1921395,0.011289193528660165,1.556161018426716e-4,247,1
"2020-07-14, Nevada",2020-07-14,Nevada,29669,613,3079283,0.009635035168901332,1.9907231651004472e-4,1072,17
"2020-07-14, New Hampshire",2020-07-14,New Hampshire,6091,392,1359711,0.004479628391621455,2.882965571360385e-4,28,1
