date,county,state,cases,deaths,confirmed_cases,confirmed_deaths,probable_cases,probable_deaths
6/25/2020,Scotland,Missouri,8,1,8,1,,
6/25/2020,Scotland,North Carolina,129,0,129,0,,
6/25/2020,Scott,Arkansas,8,0,8,0,,
6/25/2020,Scott,Indiana,154,7,152,6,2,1
6/25/2020,Scott,Iowa,488,10,488,10,,
6/25/2020,Scott,Kansas,16,0,13,,3,
6/25/2020,Scott,Kentucky,76,0,,,,
6/25/2020,Scott,Minnesota,603,4,603,4,,
6/25/2020,Scott,Mississippi,709,14,,,,
6/25/2020,Scott,Missouri,159,11,159,11,,
6/25/2020,Scott,Tennessee,14,0,13,,1,
6/25/2020,Scott,Virginia,9,2,,,,
6/25/2020,Scotts Bluff,Nebraska,202,3,202,3,,
6/25/2020,Screven,Georgia,86,5,86,5,,
6/25/2020,Scurry,Texas,29,0,29,0,,
6/25/2020,Searcy,Arkansas,7,0,7,0,,
6/25/2020,Sebastian,Arkansas,298,2,298,2,,
6/25/2020,Sedgwick,Kansas,974,26,958,26,16,
6/25/2020,Seminole,Florida,1624,16,1624,16,,
6/25/2020,Seminole,Georgia,48,2,48,2,,
6/25/2020,Seminole,Oklahoma,35,3,35,3,,
6/25/2020,Seneca,New York,64,0,64,0,,
6/25/2020,Seneca,Ohio,31,2,,,,
6/25/2020,Sequatchie,Tennessee,24,0,24,,0,
6/25/2020,Sequoyah,Oklahoma,28,3,28,3,,
6/25/2020,Sevier,Arkansas,614,6,614,6,,
6/25/2020,Sevier,Tennessee,489,3,451,,38,
6/25/2020,Sevier,Utah,39,0,39,0,,
6/25/2020,Seward,Kansas,991,2,991,2,,
6/25/2020,Seward,Nebraska,32,1,32,1,,
6/25/2020,Shackelford,Texas,1,0,1,0,,
6/25/2020,Shannon,Missouri,6,0,6,0,,
6/25/2020,Sharkey,Mississippi,18,0,,,,
6/25/2020,Sharp,Arkansas,52,4,52,4,,
6/25/2020,Shasta,California,92,5,92,5,,
6/25/2020,Shawano,Wisconsin,70,0,70,0,,
6/25/2020,Shawnee,Kansas,543,9,535,9,8,
6/25/2020,Sheboygan,Wisconsin,187,4,187,4,,
6/25/2020,Shelby,Alabama,862,23,843,23,19,0
6/25/2020,Shelby,Illinois,16,1,16,1,,
6/25/2020,Shelby,Indiana,622,31,408,24,214,7
6/25/2020,Shelby,Iowa,93,0,93,0,,
6/25/2020,Shelby,Kentucky,378,7,,,,
6/25/2020,Shelby,Missouri,3,0,3,0,,
6/25/2020,Shelby,Ohio,52,4,,,,
6/25/2020,Shelby,Tennessee,8490,170,8475,146,15,24
6/25/2020,Shelby,Texas,260,9,260,9,,
6/25/2020,Shenandoah,Virginia,547,27,,,,
6/25/2020,Sherburne,Minnesota,277,4,277,4,,
6/25/2020,Sheridan,Kansas,3,0,2,,1,
6/25/2020,Sheridan,North Dakota,1,0,1,0,,
6/25/2020,Sheridan,Wyoming,19,0,15,,4,
6/25/2020,Sherman,Kansas,7,0,7,,0,
6/25/2020,Sherman,Nebraska,5,0,5,0,,
6/25/2020,Sherman,Oregon,1,0,,,,
6/25/2020,Sherman,Texas,30,0,30,0,,
6/25/2020,Shiawassee,Michigan,265,27,242,26,23,1
6/25/2020,Sibley,Minnesota,30,2,30,2,,
6/25/2020,Sierra,California,1,0,1,0,,
6/25/2020,Sierra,New Mexico,7,0,7,0,,
6/25/2020,Silver Bow,Montana,11,0,11,0,,
6/25/2020,Simpson,Kentucky,69,3,,,,
6/25/2020,Simpson,Mississippi,177,2,,,,
6/25/2020,Sioux,Iowa,423,0,423,0,,
6/25/2020,Sioux,Nebraska,3,0,3,0,,
6/25/2020,Sioux,North Dakota,20,0,20,0,,
6/25/2020,Siskiyou,California,26,0,26,0,,
6/25/2020,Sitka City and Borough,Alaska,14,0,14,0,,
6/25/2020,Skagit,Washington,488,15,488,15,,
6/25/2020,Skamania,Washington,3,0,3,0,,
6/25/2020,Slope,North Dakota,3,0,3,0,,
6/25/2020,Smith,Kansas,3,0,2,,1,
6/25/2020,Smith,Mississippi,192,11,,,,
6/25/2020,Smith,Tennessee,53,1,52,,1,
6/25/2020,Smith,Texas,422,4,422,4,,
6/25/2020,Smyth,Virginia,34,1,,,,
6/25/2020,Snohomish,Washington,3833,164,3375,164,458,
6/25/2020,Snyder,Pennsylvania,61,2,52,,9,
6/25/2020,Socorro,New Mexico,58,5,58,5,,
6/25/2020,Solano,California,946,23,946,23,,
6/25/2020,Somerset,Maine,26,0,24,0,2,
6/25/2020,Somerset,Maryland,84,3,84,3,0,0
6/25/2020,Somerset,New Jersey,4819,444,4819,444,,
6/25/2020,Somerset,Pennsylvania,49,1,39,,10,
6/25/2020,Somervell,Texas,5,0,5,0,,
6/25/2020,Sonoma,California,974,5,974,5,,
6/25/2020,Southampton,Virginia,155,2,,,,
6/25/2020,Southeast Fairbanks Census Area,Alaska,7,0,7,0,,
6/25/2020,Spalding,Georgia,361,32,361,32,,
6/25/2020,Spartanburg,South Carolina,1278,44,1278,44,0,0
6/25/2020,Spencer,Indiana,30,1,27,1,3,0
6/25/2020,Spencer,Kentucky,33,0,,,,
6/25/2020,Spink,South Dakota,9,0,9,0,,
6/25/2020,Spokane,Washington,1085,38,1085,38,,
6/25/2020,Spotsylvania,Virginia,924,26,,,,
6/25/2020,St. Bernard,Louisiana,601,23,601,23,,
6/25/2020,St. Charles,Louisiana,699,46,699,46,,
6/25/2020,St. Charles,Missouri,997,73,997,73,,
6/25/2020,St. Clair,Alabama,227,2,219,2,8,0
6/25/2020,St. Clair,Illinois,1869,136,1869,136,,
6/25/2020,St. Clair,Michigan,534,49,471,48,63,1
6/25/2020,St. Clair,Missouri,2,0,2,0,,
6/25/2020,St. Croix,Wisconsin,135,1,135,1,,
6/25/2020,St. Francis,Arkansas,795,3,795,3,,
6/25/2020,St. Francois,Missouri,97,2,97,2,,
6/25/2020,St. Helena,Louisiana,88,1,88,1,,
6/25/2020,St. James,Louisiana,338,28,338,28,,
6/25/2020,St. John the Baptist,Louisiana,930,86,930,86,,
6/25/2020,St. Johns,Florida,548,7,548,7,,
6/25/2020,St. Joseph,Indiana,1715,64,1705,59,10,5
6/25/2020,St. Joseph,Michigan,242,3,229,3,13,0
6/25/2020,St. Landry,Louisiana,530,57,530,57,,
6/25/2020,St. Lawrence,New York,217,3,217,3,,
6/25/2020,St. Louis,Minnesota,146,14,146,14,,
6/25/2020,St. Louis,Missouri,6004,558,6004,558,,
6/25/2020,St. Louis city,Missouri,2319,154,2319,154,,
6/25/2020,St. Lucie,Florida,1333,43,1333,43,,
6/25/2020,St. Martin,Louisiana,586,26,586,26,,
6/25/2020,St. Mary,Louisiana,410,37,410,37,,
6/25/2020,St. Mary's,Maryland,606,48,606,48,0,0
6/25/2020,St. Tammany,Louisiana,2131,172,2131,172,,
6/25/2020,Stafford,Kansas,1,0,1,,0,
6/25/2020,Stafford,Virginia,949,5,,,,
6/25/2020,Stanislaus,California,1850,37,1850,37,,
6/25/2020,Stanley,South Dakota,12,0,12,0,,
6/25/2020,Stanly,North Carolina,298,5,298,5,,
6/25/2020,Stanton,Kansas,10,0,9,,1,
6/25/2020,Stanton,Nebraska,21,0,21,0,,
6/25/2020,Stark,Illinois,3,0,3,0,,
6/25/2020,Stark,North Dakota,68,2,68,2,,
6/25/2020,Stark,Ohio,963,107,,,,
6/25/2020,Starke,Indiana,64,4,62,3,2,1
6/25/2020,Starr,Texas,355,3,355,3,,
6/25/2020,Staunton city,Virginia,68,0,,,,
6/25/2020,Ste. Genevieve,Missouri,16,1,16,1,,
6/25/2020,Stearns,Minnesota,2140,19,2140,19,,
6/25/2020,Steele,Minnesota,202,0,202,0,,
6/25/2020,Steele,North Dakota,1,0,1,0,,
6/25/2020,Stephens,Georgia,184,6,184,6,,
6/25/2020,Stephens,Oklahoma,50,1,50,1,,
6/25/2020,Stephens,Texas,7,0,7,0,,
6/25/2020,Stephenson,Illinois,257,5,257,5,,
6/25/2020,Steuben,Indiana,112,2,112,2,0,0
6/25/2020,Steuben,New York,263,19,263,19,,
6/25/2020,Stevens,Kansas,30,0,30,,0,
6/25/2020,Stevens,Minnesota,3,0,3,0,,
6/25/2020,Stevens,Washington,16,1,16,1,,
6/25/2020,Stewart,Georgia,91,3,91,3,,
6/25/2020,Stewart,Tennessee,19,0,19,,0,
6/25/2020,Stillwater,Montana,4,0,4,0,,
6/25/2020,Stoddard,Missouri,129,8,129,8,,
6/25/2020,Stokes,North Carolina,112,1,112,1,,
6/25/2020,Stone,Arkansas,13,0,13,0,,
6/25/2020,Stone,Mississippi,44,1,,,,
6/25/2020,Stone,Missouri,11,0,11,0,,
6/25/2020,Storey,Nevada,2,0,2,0,,
6/25/2020,Story,Iowa,558,3,558,3,,
6/25/2020,Strafford,New Hampshire,286,13,286,13,,
6/25/2020,Stutsman,North Dakota,62,1,62,1,,
6/25/2020,Sublette,Wyoming,5,0,3,,2,
6/25/2020,Suffolk,Massachusetts,19628,984,19628,984,,
6/25/2020,Suffolk,New York,41101,2020,41101,2020,,
6/25/2020,Suffolk city,Virginia,385,34,,,,
6/25/2020,Sullivan,Indiana,43,1,41,1,2,0
6/25/2020,Sullivan,Missouri,102,0,102,0,,
6/25/2020,Sullivan,New Hampshire,25,1,25,1,,
6/25/2020,Sullivan,New York,1447,31,1447,31,,
6/25/2020,Sullivan,Pennsylvania,3,0,2,,1,
6/25/2020,Sullivan,Tennessee,77,2,74,,3,
6/25/2020,Sully,South Dakota,1,0,1,0,,
6/25/2020,Summers,West Virginia,1,0,1,0,0,
6/25/2020,Summit,Colorado,264,3,,,,
6/25/2020,Summit,Ohio,1809,202,,,,
6/25/2020,Summit,Utah,474,0,474,,,
6/25/2020,Sumner,Kansas,10,1,8,1,2,
6/25/2020,Sumner,Tennessee,1231,51,1221,,10,
6/25/2020,Sumter,Alabama,272,12,271,12,1,0
6/25/2020,Sumter,Florida,299,17,299,17,,
6/25/2020,Sumter,Georgia,540,50,540,50,,
6/25/2020,Sumter,South Carolina,867,21,866,21,1,0
6/25/2020,Sunflower,Mississippi,189,6,,,,
6/25/2020,Surry,North Carolina,413,2,413,2,,
6/25/2020,Surry,Virginia,14,1,,,,
6/25/2020,Susquehanna,Pennsylvania,178,21,172,,6,
6/25/2020,Sussex,Delaware,4522,176,3841,161,681,15
6/25/2020,Sussex,New Jersey,1180,153,1180,153,,
6/25/2020,Sussex,Virginia,191,2,,,,
6/25/2020,Sutter,California,127,3,127,3,,
6/25/2020,Sutton,Texas,3,0,3,0,,
6/25/2020,Suwannee,Florida,349,18,349,18,,
6/25/2020,Swain,North Carolina,50,0,50,0,,
6/25/2020,Sweetwater,Wyoming,65,0,57,,8,
6/25/2020,Swift,Minnesota,20,1,20,1,,
6/25/2020,Swisher,Texas,24,1,24,1,,
6/25/2020,Switzerland,Indiana,24,0,22,0,2,0
6/25/2020,Talbot,Georgia,66,2,66,2,,
6/25/2020,Talbot,Maryland,116,4,116,4,0,0
6/25/2020,Taliaferro,Georgia,2,0,2,0,,
6/25/2020,Talladega,Alabama,200,6,193,6,7,0
6/25/2020,Tallahatchie,Mississippi,72,1,,,,
6/25/2020,Tallapoosa,Alabama,531,70,524,69,7,1
6/25/2020,Tama,Iowa,433,29,433,29,,
6/25/2020,Taney,Missouri,35,2,35,2,,
6/25/2020,Tangipahoa,Louisiana,1184,43,1184,43,,
6/25/2020,Taos,New Mexico,37,1,37,1,,
6/25/2020,Tarrant,Texas,9846,215,9846,215,,
6/25/2020,Tate,Mississippi,211,5,,,,
6/25/2020,Tattnall,Georgia,100,0,100,0,,
6/25/2020,Taylor,Florida,70,0,70,0,,
6/25/2020,Taylor,Georgia,26,2,26,2,,
6/25/2020,Taylor,Iowa,76,0,76,0,,
6/25/2020,Taylor,Kentucky,37,1,,,,
6/25/2020,Taylor,Texas,412,5,412,5,,
6/25/2020,Taylor,West Virginia,14,0,13,0,1,
6/25/2020,Taylor,Wisconsin,10,0,10,0,,
6/25/2020,Tazewell,Illinois,115,7,115,7,,
6/25/2020,Tazewell,Virginia,11,0,,,,
6/25/2020,Tehama,California,50,1,50,1,,
6/25/2020,Telfair,Georgia,65,2,65,2,,
6/25/2020,Teller,Colorado,40,2,,,,
6/25/2020,Tensas,Louisiana,24,0,24,0,,
6/25/2020,Terrebonne,Louisiana,874,60,874,60,,
6/25/2020,Terrell,Georgia,219,27,219,27,,
6/25/2020,Terrell,Texas,1,0,1,0,,
6/25/2020,Terry,Texas,14,0,14,0,,
6/25/2020,Teton,Idaho,14,0,13,,1,
6/25/2020,Teton,Wyoming,113,1,82,,31,
6/25/2020,Texas,Missouri,5,0,5,0,,
6/25/2020,Texas,Oklahoma,983,6,983,6,,
6/25/2020,Thayer,Nebraska,1,0,1,0,,
6/25/2020,Thomas,Georgia,394,33,394,33,,
6/25/2020,Thomas,Kansas,14,0,,,,
6/25/2020,Thomas,Nebraska,1,0,1,0,,
6/25/2020,Thurston,Nebraska,73,1,73,1,,
6/25/2020,Thurston,Washington,226,7,226,7,,
6/25/2020,Tift,Georgia,600,25,600,25,,
6/25/2020,Tillamook,Oregon,7,0,,,,
6/25/2020,Tillman,Oklahoma,23,1,23,1,,
6/25/2020,Tioga,New York,141,18,141,18,,
6/25/2020,Tioga,Pennsylvania,23,2,17,,6,
6/25/2020,Tippah,Mississippi,109,11,,,,
6/25/2020,Tippecanoe,Indiana,547,9,544,8,3,1
6/25/2020,Tipton,Indiana,29,2,28,1,1,1
6/25/2020,Tipton,Tennessee,571,4,566,,5,
6/25/2020,Tishomingo,Mississippi,55,1,,,,
6/25/2020,Titus,Texas,752,5,752,5,,
6/25/2020,Toa Alta,Puerto Rico,150,,30,,120,
6/25/2020,Toa Baja,Puerto Rico,176,,30,,146,
6/25/2020,Todd,Kentucky,24,0,,,,
6/25/2020,Todd,Minnesota,394,2,394,2,,
6/25/2020,Todd,South Dakota,51,1,51,1,,
6/25/2020,Tolland,Connecticut,898,64,828,50,70,14
6/25/2020,Tom Green,Texas,206,1,206,1,,
6/25/2020,Tompkins,New York,175,2,175,2,,
6/25/2020,Tooele,Utah,208,0,208,,,
6/25/2020,Toole,Montana,31,6,31,6,,
6/25/2020,Toombs,Georgia,207,5,207,5,,
6/25/2020,Torrance,New Mexico,72,1,72,1,,
6/25/2020,Towns,Georgia,37,1,37,1,,
6/25/2020,Traill,North Dakota,15,0,15,0,,
6/25/2020,Transylvania,North Carolina,19,1,19,1,,
6/25/2020,Traverse,Minnesota,5,0,5,0,,
6/25/2020,Travis,Texas,6914,116,6914,116,,
6/25/2020,Treasure,Montana,2,0,2,0,,
6/25/2020,Trego,Kansas,1,0,1,,0,
6/25/2020,Trempealeau,Wisconsin,98,0,98,0,,
6/25/2020,Treutlen,Georgia,19,1,19,1,,
6/25/2020,Trigg,Kentucky,23,0,,,,
6/25/2020,Trimble,Kentucky,6,0,,,,
6/25/2020,Trinity,California,3,0,3,0,,
6/25/2020,Trinity,Texas,26,0,26,0,,
6/25/2020,Tripp,South Dakota,13,0,13,0,,
6/25/2020,Troup,Georgia,1209,29,1209,29,,
6/25/2020,Trousdale,Tennessee,1469,5,1466,,3,
6/25/2020,Trujillo Alto,Puerto Rico,148,,32,,116,
6/25/2020,Trumbull,Ohio,756,56,,,,
6/25/2020,Tucker,West Virginia,6,0,6,0,0,
6/25/2020,Tulare,California,3533,118,3533,118,,
6/25/2020,Tulsa,Oklahoma,2742,66,2742,66,,
6/25/2020,Tunica,Mississippi,78,3,,,,
6/25/2020,Tuolumne,California,15,0,15,0,,
6/25/2020,Turner,Georgia,172,16,172,16,,
6/25/2020,Turner,South Dakota,24,0,24,0,,
6/25/2020,Tuscaloosa,Alabama,1680,35,1665,35,15,0
6/25/2020,Tuscarawas,Ohio,449,10,,,,
6/25/2020,Tuscola,Michigan,229,26,220,26,9,0
6/25/2020,Twiggs,Georgia,23,1,23,1,,
6/25/2020,Twin Falls,Idaho,532,26,443,26,89,0
6/25/2020,Tyler,Texas,21,0,21,0,,
6/25/2020,Tyler,West Virginia,3,0,3,0,0,
6/25/2020,Tyrrell,North Carolina,6,0,6,0,,
6/25/2020,Uinta,Wyoming,157,0,124,,33,
6/25/2020,Uintah,Utah,27,0,27,,,
6/25/2020,Ulster,New York,1760,49,1760,49,,
6/25/2020,Umatilla,Oregon,333,4,,,,
6/25/2020,Unicoi,Tennessee,53,0,53,,0,
6/25/2020,Union,Arkansas,232,13,232,13,,
6/25/2020,Union,Florida,44,2,44,2,,
6/25/2020,Union,Georgia,62,3,62,3,,
6/25/2020,Union,Illinois,182,18,182,18,,
6/25/2020,Union,Indiana,28,0,12,0,16,0
6/25/2020,Union,Iowa,15,0,15,0,,
6/25/2020,Union,Kentucky,25,0,23,0,2,0
6/25/2020,Union,Louisiana,395,23,395,23,,
6/25/2020,Union,Mississippi,138,8,,,,
6/25/2020,Union,New Jersey,16330,1140,16330,1140,,
6/25/2020,Union,New Mexico,6,0,6,0,,
6/25/2020,Union,North Carolina,1032,24,1032,24,,
6/25/2020,Union,Ohio,73,1,,,,
6/25/2020,Union,Oregon,287,0,,,,
6/25/2020,Union,Pennsylvania,89,2,81,,8,
6/25/2020,Union,South Carolina,68,0,68,0,0,0
6/25/2020,Union,South Dakota,118,1,118,1,,
6/25/2020,Union,Tennessee,9,0,9,,0,
6/25/2020,Unknown,Alaska,9,0,9,,,
6/25/2020,Unknown,Arkansas,731,0,731,0,,
6/25/2020,Unknown,Connecticut,260,0,250,0,10,0
6/25/2020,Unknown,Delaware,19,0,16,,3,
6/25/2020,Unknown,Florida,130,0,130,0,,
6/25/2020,Unknown,Georgia,1249,2,1249,2,,
6/25/2020,Unknown,Guam,1200,6,1192,6,8,0
6/25/2020,Unknown,Illinois,1000,204,0,0,1000,204
6/25/2020,Unknown,Iowa,5,0,5,0,,
6/25/2020,Unknown,Kansas,0,1,,1,,
6/25/2020,Unknown,Louisiana,121,113,8,0,113,113
6/25/2020,Unknown,Maryland,0,24,0,17,,7
6/25/2020,Unknown,Massachusetts,290,8,290,8,,
6/25/2020,Unknown,Michigan,183,2,182,2,1,0
6/25/2020,Unknown,Minnesota,115,35,80,0,35,35
6/25/2020,Unknown,Missouri,51,0,51,0,,
6/25/2020,Unknown,Nebraska,19,0,19,,,
6/25/2020,Unknown,New Hampshire,2,0,2,,,
6/25/2020,Unknown,New Jersey,698,0,698,0,,
6/25/2020,Unknown,North Dakota,8,8,0,0,8,8
6/25/2020,Unknown,Northern Mariana Islands,30,2,30,2,,
6/25/2020,Unknown,Puerto Rico,560,,99,,461,
6/25/2020,Unknown,Rhode Island,1661,115,1661,115,,
6/25/2020,Unknown,Utah,0,10,,,,
6/25/2020,Unknown,Vermont,5,0,5,0,,
6/25/2020,Unknown,Virgin Islands,78,6,78,6,,
6/25/2020,Unknown,Virginia,70,1,,,,
6/25/2020,Upshur,Texas,46,0,46,0,,
6/25/2020,Upshur,West Virginia,14,0,13,0,1,
6/25/2020,Upson,Georgia,341,43,341,43,,
6/25/2020,Upton,Texas,2,0,2,0,,
6/25/2020,Utah,Utah,3447,22,3447,,,
6/25/2020,Utuado,Puerto Rico,13,,1,,12,
6/25/2020,Uvalde,Texas,42,0,42,0,,
6/25/2020,Val Verde,Texas,85,0,85,0,,
6/25/2020,Valdez-Cordova Census Area,Alaska,16,0,16,,,
6/25/2020,Valencia,New Mexico,99,2,99,2,,
6/25/2020,Valley,Idaho,4,0,4,,0,
6/25/2020,Valley,Montana,1,0,1,0,,
6/25/2020,Valley,Nebraska,7,0,7,0,,
6/25/2020,Van Buren,Arkansas,30,2,30,2,,
6/25/2020,Van Buren,Iowa,17,0,17,0,,
6/25/2020,Van Buren,Michigan,221,7,194,6,27,1
6/25/2020,Van Buren,Tennessee,6,0,6,,0,
6/25/2020,Van Wert,Ohio,19,0,,,,
6/25/2020,Van Zandt,Texas,59,3,59,3,,
6/25/2020,Vance,North Carolina,475,35,475,35,,
6/25/2020,Vanderburgh,Indiana,362,6,359,6,3,0
6/25/2020,Vega Alta,Puerto Rico,73,,12,,61,
6/25/2020,Vega Baja,Puerto Rico,78,,9,,69,
6/25/2020,Venango,Pennsylvania,17,0,14,,3,
6/25/2020,Ventura,California,2260,44,2260,44,,
6/25/2020,Vermilion,Illinois,50,2,50,2,,
6/25/2020,Vermilion,Louisiana,175,5,175,5,,
6/25/2020,Vermillion,Indiana,14,0,13,0,1,0
6/25/2020,Vernon,Louisiana,91,6,91,6,,
6/25/2020,Vernon,Missouri,13,0,13,0,,
6/25/2020,Vernon,Wisconsin,31,0,31,0,,
6/25/2020,Victoria,Texas,346,8,346,8,,
6/25/2020,Vieques,Puerto Rico,20,,0,,20,
6/25/2020,Vigo,Indiana,215,9,214,8,1,1
6/25/2020,Vilas,Wisconsin,10,0,10,0,,
6/25/2020,Villalba,Puerto Rico,43,,14,,29,
6/25/2020,Vinton,Ohio,22,2,,,,
6/25/2020,Virginia Beach city,Virginia,1038,27,,,,
6/25/2020,Volusia,Florida,1369,53,1369,53,,
6/25/2020,Wabash,Illinois,22,0,22,0,,
6/25/2020,Wabash,Indiana,98,2,96,2,2,0
6/25/2020,Wabasha,Minnesota,28,0,28,0,,
6/25/2020,Wabaunsee,Kansas,33,0,31,,2,
6/25/2020,Wadena,Minnesota,14,0,14,0,,
6/25/2020,Wagoner,Oklahoma,223,18,223,18,,
6/25/2020,Wahkiakum,Washington,4,0,4,0,,
6/25/2020,Wake,North Carolina,4333,44,4333,44,,
6/25/2020,Wakulla,Florida,41,1,41,1,,
6/25/2020,Waldo,Maine,55,14,51,14,4,
6/25/2020,Walker,Alabama,741,12,731,12,10,0
6/25/2020,Walker,Georgia,298,6,298,6,,
6/25/2020,Walker,Texas,1950,28,1950,28,,
6/25/2020,Walla Walla,Washington,147,3,147,3,,
6/25/2020,Waller,Texas,128,0,128,0,,
6/25/2020,Wallowa,Oregon,8,0,,,,
6/25/2020,Walsh,North Dakota,19,0,19,0,,
6/25/2020,Walthall,Mississippi,147,3,,,,
6/25/2020,Walton,Florida,198,9,198,9,,
6/25/2020,Walton,Georgia,361,26,361,26,,
6/25/2020,Walworth,South Dakota,8,0,8,0,,
6/25/2020,Walworth,Wisconsin,522,18,522,18,,
6/25/2020,Wapello,Iowa,692,28,692,28,,
6/25/2020,Ward,North Dakota,54,1,54,1,,
6/25/2020,Ward,Texas,9,0,9,0,,
6/25/2020,Ware,Georgia,365,15,365,15,,
6/25/2020,Warren,Georgia,19,0,19,0,,
6/25/2020,Warren,Illinois,130,0,130,0,,
6/25/2020,Warren,Indiana,15,1,14,1,1,0
6/25/2020,Warren,Iowa,215,2,215,2,,
6/25/2020,Warren,Kentucky,1398,11,,,,
6/25/2020,Warren,Mississippi,358,15,,,,
6/25/2020,Warren,Missouri,34,0,34,0,,
6/25/2020,Warren,New Jersey,1222,144,1222,144,,
6/25/2020,Warren,New York,262,31,262,31,,
6/25/2020,Warren,North Carolina,154,5,154,5,,
6/25/2020,Warren,Ohio,629,20,,,,
6/25/2020,Warren,Pennsylvania,5,0,4,,1,
6/25/2020,Warren,Tennessee,46,0,46,,0,
6/25/2020,Warren,Virginia,266,4,,,,
6/25/2020,Warrick,Indiana,184,31,182,29,2,2
6/25/2020,Wasatch,Utah,389,3,389,,,
6/25/2020,Wasco,Oregon,54,1,,,,
6/25/2020,Waseca,Minnesota,45,0,45,0,,
6/25/2020,Washakie,Wyoming,38,5,33,,5,
6/25/2020,Washburn,Wisconsin,4,0,4,0,,
6/25/2020,Washington,Alabama,97,6,94,6,3,0
6/25/2020,Washington,Arkansas,2767,23,2767,23,,
6/25/2020,Washington,Colorado,44,0,,,,
6/25/2020,Washington,Florida,101,11,101,11,,
6/25/2020,Washington,Georgia,83,1,83,1,,
6/25/2020,Washington,Idaho,97,0,87,,10,
6/25/2020,Washington,Illinois,19,0,19,0,,
6/25/2020,Washington,Indiana,62,1,62,1,0,0
6/25/2020,Washington,Iowa,218,9,218,9,,
6/25/2020,Washington,Kansas,1,0,,,,
6/25/2020,Washington,Kentucky,21,0,,,,
6/25/2020,Washington,Louisiana,607,45,607,45,,
6/25/2020,Washington,Maine,2,0,2,0,0,
6/25/2020,Washington,Maryland,634,26,634,26,0,0
6/25/2020,Washington,Minnesota,917,39,917,39,,
6/25/2020,Washington,Mississippi,329,9,,,,
6/25/2020,Washington,Missouri,17,1,17,1,,
6/25/2020,Washington,Nebraska,45,1,45,1,,
6/25/2020,Washington,New York,244,11,244,11,,
6/25/2020,Washington,North Carolina,37,3,37,3,,
6/25/2020,Washington,Ohio,120,20,,,,
6/25/2020,Washington,Oklahoma,385,38,385,38,,
6/25/2020,Washington,Oregon,1151,20,,,,
6/25/2020,Washington,Pennsylvania,176,6,163,,13,
6/25/2020,Washington,Rhode Island,523,61,523,61,,
6/25/2020,Washington,Tennessee,109,0,106,,3,
6/25/2020,Washington,Texas,241,27,241,27,,
6/25/2020,Washington,Utah,936,0,936,,,
6/25/2020,Washington,Vermont,41,1,41,1,,
6/25/2020,Washington,Virginia,60,4,,,,
6/25/2020,Washington,Wisconsin,331,16,331,16,,
6/25/2020,Washita,Oklahoma,3,0,3,0,,
6/25/2020,Washoe,Nevada,2376,74,2376,74,,
6/25/2020,Washtenaw,Michigan,2136,113,1820,110,316,3
6/25/2020,Watauga,North Carolina,51,0,51,0,,
6/25/2020,Watonwan,Minnesota,173,0,173,0,,
6/25/2020,Waukesha,Wisconsin,1056,38,1056,38,,
6/25/2020,Waupaca,Wisconsin,96,6,96,6,,
6/25/2020,Waushara,Wisconsin,20,0,20,0,,
6/25/2020,Wayne,Georgia,51,0,51,0,,
6/25/2020,Wayne,Illinois,11,1,11,1,,
6/25/2020,Wayne,Indiana,290,6,112,6,178,0
6/25/2020,Wayne,Iowa,7,0,7,0,,
6/25/2020,Wayne,Kentucky,13,0,,,,
6/25/2020,Wayne,Michigan,22347,2695,21523,2576,824,119
6/25/2020,Wayne,Mississippi,446,8,,,,
6/25/2020,Wayne,Missouri,3,0,3,0,,
6/25/2020,Wayne,Nebraska,27,0,27,0,,
6/25/2020,Wayne,New York,150,1,150,1,,
6/25/2020,Wayne,North Carolina,1703,24,1703,24,,
6/25/2020,Wayne,Ohio,338,52,,,,
6/25/2020,Wayne,Pennsylvania,131,9,124,,7,
6/25/2020,Wayne,Tennessee,69,0,69,,0,
6/25/2020,Wayne,West Virginia,108,9,107,9,1,
6/25/2020,Waynesboro city,Virginia,67,0,,,,
6/25/2020,Weakley,Tennessee,44,1,43,,1,
6/25/2020,Webb,Texas,1003,23,1003,23,,
6/25/2020,Weber,Utah,719,10,719,10,0,0
6/25/2020,Webster,Georgia,18,1,18,1,,
6/25/2020,Webster,Iowa,135,1,135,1,,
6/25/2020,Webster,Kentucky,39,0,39,0,0,0
6/25/2020,Webster,Louisiana,361,9,361,9,,
6/25/2020,Webster,Mississippi,124,10,,,,
6/25/2020,Webster,Missouri,23,1,23,1,,
6/25/2020,Webster,Nebraska,6,0,6,0,,
6/25/2020,Weld,Colorado,2746,136,,,,
6/25/2020,Wells,Indiana,83,1,66,1,17,0
6/25/2020,Wells,North Dakota,8,0,8,0,,
6/25/2020,West Baton Rouge,Louisiana,239,30,239,30,,
6/25/2020,West Carroll,Louisiana,111,3,111,3,,
6/25/2020,West Feliciana,Louisiana,241,14,241,14,,
6/25/2020,Westchester,New York,34596,1548,34596,1548,,
6/25/2020,Westmoreland,Pennsylvania,563,38,563,32,0,6
6/25/2020,Westmoreland,Virginia,92,1,,,,
6/25/2020,Weston,Wyoming,1,0,1,,0,
6/25/2020,Wetzel,West Virginia,9,0,9,0,0,
6/25/2020,Wexford,Michigan,22,3,16,3,6,0
6/25/2020,Wharton,Texas,144,1,144,1,,
6/25/2020,Whatcom,Washington,554,40,554,40,,
